ID,CommitCount#Lab1,Failed#Lab1,Passed#Lab1,Error#Lab1,Done#Lab1 ,ActiveDays#Lab1,CommitsPerDay#Lab1
200844,0.07407407407407407,0.25,0.2857142857142857,0.5,1.0,0.125,0.1111111111111111
200946,0.07407407407407407,1.0,0.07142857142857142,0.125,1.0,0.125,0.1111111111111111
201006,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
201020,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
201220,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
201645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203010,0.18518518518518517,0.125,0.5714285714285714,0.125,1.0,0.25,0.2222222222222222
203450,0.18518518518518517,0.0,0.0,0.0,1.0,0.375,0.1111111111111111
203514,0.2962962962962963,0.125,0.5714285714285714,0.125,1.0,0.25,0.3333333333333333
203597,0.07407407407407407,0.125,0.5714285714285714,0.125,1.0,0.125,0.1111111111111111
203928,0.18518518518518517,0.0,0.4285714285714285,0.0,1.0,0.125,0.4444444444444444
204216,0.14814814814814814,1.0,0.07142857142857142,0.125,1.0,0.25,0.1111111111111111
204815,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
204880,0.18518518518518517,0.375,0.4285714285714285,0.125,1.0,0.125,0.4444444444444444
204976,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
205018,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
205103,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
205340,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
205391,0.1111111111111111,0.125,0.5714285714285714,0.125,1.0,0.25,0.1111111111111111
205766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205909,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
206596,0.07407407407407407,0.125,0.5714285714285714,0.125,1.0,0.125,0.1111111111111111
206618,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
207120,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
207248,0.18518518518518517,1.0,0.07142857142857142,0.125,1.0,0.25,0.2222222222222222
207316,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
207436,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
208342,0.18518518518518517,0.0,0.0,0.0,1.0,0.125,0.4444444444444444
211888,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
211999,0.3333333333333333,0.375,0.4285714285714285,0.125,1.0,0.5,0.2222222222222222
212092,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
212185,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
212300,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
212493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212712,0.07407407407407407,1.0,0.07142857142857142,0.125,1.0,0.125,0.1111111111111111
213076,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
213193,0.37037037037037035,0.125,0.5714285714285714,0.125,1.0,0.125,1.0
213385,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
213393,0.18518518518518517,1.0,0.07142857142857142,0.125,1.0,0.125,0.4444444444444444
213891,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
214134,0.18518518518518517,0.125,0.5714285714285714,0.125,1.0,0.25,0.2222222222222222
214552,0.07407407407407407,0.125,0.5714285714285714,0.125,1.0,0.125,0.1111111111111111
214555,0.1111111111111111,0.125,0.5714285714285714,0.125,1.0,0.125,0.2222222222222222
214684,0.18518518518518517,0.625,0.21428571428571427,0.25,1.0,0.25,0.2222222222222222
214827,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
214916,0.37037037037037035,0.125,0.5714285714285714,0.125,1.0,0.25,0.4444444444444444
214955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214960,0.2222222222222222,0.125,0.5714285714285714,0.125,1.0,0.125,0.5555555555555556
215449,0.14814814814814814,0.125,0.5714285714285714,0.125,1.0,0.125,0.3333333333333333
215536,0.07407407407407407,1.0,0.07142857142857142,0.125,1.0,0.125,0.1111111111111111
215741,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
215855,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
215904,0.1111111111111111,0.125,0.5714285714285714,0.125,1.0,0.25,0.1111111111111111
215988,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
216178,0.37037037037037035,0.125,0.5714285714285714,0.125,1.0,0.375,0.3333333333333333
216249,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
216576,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
216668,0.2222222222222222,0.125,0.5714285714285714,0.125,1.0,0.25,0.2222222222222222
216774,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
217057,0.2222222222222222,0.125,0.5714285714285714,0.125,1.0,0.125,0.5555555555555556
217230,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
217257,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
217322,0.2222222222222222,0.125,0.5714285714285714,0.125,1.0,0.25,0.2222222222222222
217448,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
217818,0.18518518518518517,0.0,0.07142857142857142,0.0,1.0,0.375,0.1111111111111111
217970,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
218029,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
218123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218332,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
218583,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
218710,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
218768,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
218827,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
218838,0.25925925925925924,0.25,0.3571428571428571,0.375,1.0,0.25,0.3333333333333333
219502,0.07407407407407407,1.0,0.07142857142857142,0.125,1.0,0.125,0.1111111111111111
219567,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
222646,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
222715,0.07407407407407407,1.0,0.07142857142857142,0.125,1.0,0.125,0.1111111111111111
222743,0.037037037037037035,0.125,0.07142857142857142,0.125,0.0,0.0,0.0
